fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2024-06-04,Junio,2024,Linea 1,Moctezuma,Gratuidad,3276,2024-06,2024
2024-06-04,Junio,2024,Linea 1,San Lázaro,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,San Lázaro,Prepago,10650,2024-06,2024
2024-06-04,Junio,2024,Linea 1,San Lázaro,Gratuidad,2315,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Candelaria,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Candelaria,Prepago,9426,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Candelaria,Gratuidad,2516,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Merced,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Merced,Prepago,15971,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Merced,Gratuidad,5911,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Pino Suárez,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Pino Suárez,Prepago,19169,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Pino Suárez,Gratuidad,6676,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Isabel la Católica,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Isabel la Católica,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Isabel la Católica,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Salto del Agua,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Salto del Agua,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Salto del Agua,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Balderas,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Balderas,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Balderas,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Cuauhtémoc,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Cuauhtémoc,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Cuauhtémoc,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Insurgentes,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Insurgentes,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Insurgentes,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Sevilla,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Sevilla,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Sevilla,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Chapultepec,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Chapultepec,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Chapultepec,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Juanacatlán,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Juanacatlán,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Juanacatlán,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Tacubaya,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Tacubaya,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Tacubaya,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Observatorio,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Observatorio,Prepago,0,2024-06,2024
2024-06-04,Junio,2024,Linea 1,Observatorio,Gratuidad,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Cuatro Caminos,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Cuatro Caminos,Prepago,93143,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Cuatro Caminos,Gratuidad,10943,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Panteones,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Panteones,Prepago,10352,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Panteones,Gratuidad,1610,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Tacuba,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Tacuba,Prepago,27962,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Tacuba,Gratuidad,5472,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Cuitláhuac,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Cuitláhuac,Prepago,14405,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Cuitláhuac,Gratuidad,1484,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Popotla,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Popotla,Prepago,9466,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Popotla,Gratuidad,1323,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Colegio Militar,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Colegio Militar,Prepago,16308,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Colegio Militar,Gratuidad,2053,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Normal,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Normal,Prepago,34732,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Normal,Gratuidad,2043,2024-06,2024
2024-06-04,Junio,2024,Linea 2,San Cosme,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,San Cosme,Prepago,18864,2024-06,2024
2024-06-04,Junio,2024,Linea 2,San Cosme,Gratuidad,3504,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Revolución,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Revolución,Prepago,24699,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Revolución,Gratuidad,5096,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Hidalgo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Hidalgo,Prepago,23885,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Hidalgo,Gratuidad,5929,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Bellas Artes,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Bellas Artes,Prepago,21101,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Bellas Artes,Gratuidad,3817,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Allende,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Allende,Prepago,18841,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Allende,Gratuidad,3858,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Zócalo/Tenochtitlan,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Zócalo/Tenochtitlan,Prepago,34155,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Zócalo/Tenochtitlan,Gratuidad,7963,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Pino Suárez,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Pino Suárez,Prepago,25711,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Pino Suárez,Gratuidad,5842,2024-06,2024
2024-06-04,Junio,2024,Linea 2,San Antonio Abad,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,San Antonio Abad,Prepago,17246,2024-06,2024
2024-06-04,Junio,2024,Linea 2,San Antonio Abad,Gratuidad,3284,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Chabacano,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Chabacano,Prepago,16812,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Chabacano,Gratuidad,3991,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Viaducto,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Viaducto,Prepago,14830,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Viaducto,Gratuidad,2859,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Xola,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Xola,Prepago,17166,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Xola,Gratuidad,3444,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Villa de Cortés,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Villa de Cortés,Prepago,13737,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Villa de Cortés,Gratuidad,3695,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Nativitas,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Nativitas,Prepago,16409,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Nativitas,Gratuidad,3645,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Portales,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Portales,Prepago,14893,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Portales,Gratuidad,3960,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Ermita,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Ermita,Prepago,12231,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Ermita,Gratuidad,2375,2024-06,2024
2024-06-04,Junio,2024,Linea 2,General Anaya,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,General Anaya,Prepago,17324,2024-06,2024
2024-06-04,Junio,2024,Linea 2,General Anaya,Gratuidad,3174,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Tasqueña,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Tasqueña,Prepago,52892,2024-06,2024
2024-06-04,Junio,2024,Linea 2,Tasqueña,Gratuidad,971,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Indios Verdes,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Indios Verdes,Prepago,87548,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Indios Verdes,Gratuidad,4875,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Deportivo 18 de Marzo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Deportivo 18 de Marzo,Prepago,24140,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Deportivo 18 de Marzo,Gratuidad,3684,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Potrero,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Potrero,Prepago,11937,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Potrero,Gratuidad,2065,2024-06,2024
2024-06-04,Junio,2024,Linea 3,La Raza,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,La Raza,Prepago,27046,2024-06,2024
2024-06-04,Junio,2024,Linea 3,La Raza,Gratuidad,4385,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Tlatelolco,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Tlatelolco,Prepago,14544,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Tlatelolco,Gratuidad,2344,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Guerrero,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Guerrero,Prepago,5640,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Guerrero,Gratuidad,2362,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Hidalgo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Hidalgo,Prepago,8614,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Hidalgo,Gratuidad,2262,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Juárez,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Juárez,Prepago,13592,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Juárez,Gratuidad,3133,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Balderas,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Balderas,Prepago,14526,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Balderas,Gratuidad,5568,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Niños Héroes,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Niños Héroes,Prepago,20590,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Niños Héroes,Gratuidad,3193,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Hospital General,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Hospital General,Prepago,17440,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Hospital General,Gratuidad,3534,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Centro Médico,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Centro Médico,Prepago,13742,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Centro Médico,Gratuidad,2688,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Etiopía/Plaza de la Transparencia,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Etiopía/Plaza de la Transparencia,Prepago,22765,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Etiopía/Plaza de la Transparencia,Gratuidad,3011,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Eugenia,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Eugenia,Prepago,12570,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Eugenia,Gratuidad,1783,2024-06,2024
2024-06-04,Junio,2024,Linea 3,División del Norte,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,División del Norte,Prepago,13842,2024-06,2024
2024-06-04,Junio,2024,Linea 3,División del Norte,Gratuidad,1571,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Zapata,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Zapata,Prepago,16677,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Zapata,Gratuidad,2315,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Coyoacán,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Coyoacán,Prepago,24424,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Coyoacán,Gratuidad,3250,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Viveros/Derechos Humanos,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Viveros/Derechos Humanos,Prepago,17324,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Viveros/Derechos Humanos,Gratuidad,2080,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Miguel Ángel de Quevedo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Miguel Ángel de Quevedo,Prepago,29350,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Miguel Ángel de Quevedo,Gratuidad,3631,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Copilco,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Copilco,Prepago,30868,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Copilco,Gratuidad,2237,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Universidad,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Universidad,Prepago,55564,2024-06,2024
2024-06-04,Junio,2024,Linea 3,Universidad,Gratuidad,5834,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Santa Anita,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Santa Anita,Prepago,1694,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Santa Anita,Gratuidad,379,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Jamaica,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Jamaica,Prepago,5367,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Jamaica,Gratuidad,1325,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Fray Servando,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Fray Servando,Prepago,6388,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Fray Servando,Gratuidad,1363,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Candelaria,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Candelaria,Prepago,7526,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Candelaria,Gratuidad,2450,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Morelos,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Morelos,Prepago,5022,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Morelos,Gratuidad,1456,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Canal del Norte,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Canal del Norte,Prepago,6276,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Canal del Norte,Gratuidad,1161,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Consulado,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Consulado,Prepago,2689,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Consulado,Gratuidad,600,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Bondojito,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Bondojito,Prepago,4669,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Bondojito,Gratuidad,858,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Talismán,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Talismán,Prepago,3200,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Talismán,Gratuidad,514,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Martín Carrera,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Martín Carrera,Prepago,20476,2024-06,2024
2024-06-04,Junio,2024,Linea 4,Martín Carrera,Gratuidad,1705,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Politécnico,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Politécnico,Prepago,29939,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Politécnico,Gratuidad,2939,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Instituto del Petróleo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Instituto del Petróleo,Prepago,4567,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Instituto del Petróleo,Gratuidad,1618,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Autobuses del Norte,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Autobuses del Norte,Prepago,12442,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Autobuses del Norte,Gratuidad,2236,2024-06,2024
2024-06-04,Junio,2024,Linea 5,La Raza,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,La Raza,Prepago,9892,2024-06,2024
2024-06-04,Junio,2024,Linea 5,La Raza,Gratuidad,1582,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Misterios,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Misterios,Prepago,7333,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Misterios,Gratuidad,978,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Valle Gómez,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Valle Gómez,Prepago,3942,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Valle Gómez,Gratuidad,583,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Consulado,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Consulado,Prepago,3934,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Consulado,Gratuidad,1030,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Eduardo Molina,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Eduardo Molina,Prepago,6118,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Eduardo Molina,Gratuidad,945,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Aragón,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Aragón,Prepago,6000,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Aragón,Gratuidad,1163,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Oceanía,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Oceanía,Prepago,8187,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Oceanía,Gratuidad,1329,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Terminal Aérea,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Terminal Aérea,Prepago,14164,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Terminal Aérea,Gratuidad,1582,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Hangares,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Hangares,Prepago,5161,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Hangares,Gratuidad,517,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Pantitlán,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Pantitlán,Prepago,53515,2024-06,2024
2024-06-04,Junio,2024,Linea 5,Pantitlán,Gratuidad,6488,2024-06,2024
2024-06-04,Junio,2024,Linea 6,El Rosario,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,El Rosario,Prepago,13683,2024-06,2024
2024-06-04,Junio,2024,Linea 6,El Rosario,Gratuidad,1815,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Tezozómoc,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Tezozómoc,Prepago,5420,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Tezozómoc,Gratuidad,649,2024-06,2024
2024-06-04,Junio,2024,Linea 6,UAM-Azcapotzalco,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,UAM-Azcapotzalco,Prepago,6461,2024-06,2024
2024-06-04,Junio,2024,Linea 6,UAM-Azcapotzalco,Gratuidad,933,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Ferrería/Arena Ciudad de México,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Ferrería/Arena Ciudad de México,Prepago,24648,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Ferrería/Arena Ciudad de México,Gratuidad,1703,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Norte 45,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Norte 45,Prepago,6704,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Norte 45,Gratuidad,509,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Vallejo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Vallejo,Prepago,7831,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Vallejo,Gratuidad,237,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Instituto del Petróleo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Instituto del Petróleo,Prepago,3076,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Instituto del Petróleo,Gratuidad,180,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Lindavista,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Lindavista,Prepago,16697,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Lindavista,Gratuidad,1387,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Deportivo 18 de Marzo,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Deportivo 18 de Marzo,Prepago,1110,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Deportivo 18 de Marzo,Gratuidad,280,2024-06,2024
2024-06-04,Junio,2024,Linea 6,La Villa/Basílica,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,La Villa/Basílica,Prepago,7883,2024-06,2024
2024-06-04,Junio,2024,Linea 6,La Villa/Basílica,Gratuidad,1341,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Martín Carrera,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Martín Carrera,Prepago,23970,2024-06,2024
2024-06-04,Junio,2024,Linea 6,Martín Carrera,Gratuidad,2845,2024-06,2024
2024-06-04,Junio,2024,Linea 7,El Rosario,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,El Rosario,Prepago,25912,2024-06,2024
2024-06-04,Junio,2024,Linea 7,El Rosario,Gratuidad,3311,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Aquiles Serdán,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Aquiles Serdán,Prepago,11632,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Aquiles Serdán,Gratuidad,1886,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Camarones,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Camarones,Prepago,10755,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Camarones,Gratuidad,1754,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Refinería,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Refinería,Prepago,8498,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Refinería,Gratuidad,1030,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Tacuba,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Tacuba,Prepago,6697,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Tacuba,Gratuidad,1505,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Joaquín,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Joaquín,Prepago,24690,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Joaquín,Gratuidad,2292,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Polanco,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Polanco,Prepago,37955,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Polanco,Gratuidad,3074,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Auditorio,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Auditorio,Prepago,33399,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Auditorio,Gratuidad,2989,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Constituyentes,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Constituyentes,Prepago,8638,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Constituyentes,Gratuidad,1375,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Tacubaya,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Tacubaya,Prepago,5761,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Tacubaya,Gratuidad,1269,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Pedro de los Pinos,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Pedro de los Pinos,Prepago,11509,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Pedro de los Pinos,Gratuidad,1654,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Antonio,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Antonio,Prepago,11753,2024-06,2024
2024-06-04,Junio,2024,Linea 7,San Antonio,Gratuidad,1458,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Mixcoac,Boleto,0,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Mixcoac,Prepago,16824,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Mixcoac,Gratuidad,2864,2024-06,2024
2024-06-04,Junio,2024,Linea 7,Barranca del Muerto,Boleto,0,2024-06,2024
